MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
2,1,10000,0,0,2,0,2,2,3,43,0
2,2,10000,0,0,2,0,2,1,3,43,0
2,1,20000,0,0,2,1,2,2,3,43,0
2,1,20000,0,0,2,0,2,1,3,43,0
2,1,20000,0,0,2,1,2,2,3,43,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,2,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,10000,0,0,2,1,2,2,3,45,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,20000,0,0,2,1,2,2,3,46,0
2,2,20000,2,0,2,0,2,2,1,62,0
2,1,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,1,20000,3,0,2,0,2,2,1,60,0
2,1,20000,3,0,2,1,2,2,1,60,0
2,2,20000,3,0,2,1,2,2,1,60,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,2,20000,0,0,2,1,2,2,3,44,0
2,2,20000,0,0,2,1,2,2,3,43,0
2,1,20000,0,0,2,1,2,2,3,37,0
2,2,20000,0,0,2,0,2,1,3,36,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
2,1,20000,0,0,2,1,2,2,3,44,0
2,2,10000,0,0,2,1,2,2,3,45,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,2,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,2,1,62,0
2,2,20000,3,0,2,0,2,1,1,61,0
2,2,20000,3,0,2,0,2,1,1,60,0
2,2,20000,3,0,2,0,2,1,1,60,0
2,2,20000,2,1,2,0,2,1,1,60,0
2,2,20000,2,1,2,0,2,1,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,1,2,2,1,60,0
2,2,20000,2,1,2,0,2,1,1,59,0
2,1,90000,5,0,2,0,2,10,3,69,0
2,1,90000,5,0,2,1,2,20,3,69,0
2,2,150000,5,5,2,1,4,1,3,69,0
2,2,100000,0,5,2,0,4,20,2,46,0
2,1,30000,5,0,2,0,2,2,1,72,0
2,1,30000,5,0,2,0,2,2,1,72,0
2,1,30000,2,1,2,0,2,2,1,71,0
2,1,40000,2,1,2,1,2,20,1,67,0
2,2,40000,2,1,2,1,2,20,1,67,0
2,2,60000,3,1,2,1,2,20,1,63,0
2,1,10000,2,1,2,1,2,10,2,68,0
2,1,20000,3,1,2,0,4,2,2,65,0
2,2,40000,3,0,2,0,2,2,2,62,0
2,1,40000,3,0,2,0,2,2,2,62,0
2,1,40000,3,0,2,0,2,2,2,62,0
2,2,70000,2,0,2,1,2,10,1,59,0
2,2,60000,3,1,2,0,2,5,1,63,0
2,2,70000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,0,2,2,1,61,0
2,1,80000,2,0,2,0,2,2,1,61,0
2,1,70000,2,0,2,1,2,10,1,62,0
2,1,70000,2,0,2,1,2,10,1,62,0
2,2,30000,0,0,2,1,2,10,1,38,0
2,2,30000,0,0,2,1,2,10,1,38,0
2,1,30000,0,0,2,0,2,10,1,40,0
2,2,30000,0,0,2,0,2,10,1,38,0
2,2,30000,0,0,2,0,2,10,1,38,0
2,1,10000,5,3,2,0,1,1,3,50,0
2,1,10000,5,3,2,1,2,1,3,52,0
2,1,10000,3,2,2,1,2,1,3,53,0
2,1,20000,0,0,2,0,1,10,3,40,0
2,2,20000,0,0,2,1,2,1,3,43,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,1,2,1,3,42,0
2,1,20000,0,0,2,1,2,2,3,42,0
2,2,20000,0,0,2,1,2,2,3,42,0
2,2,20000,0,0,2,0,2,1,3,42,0
2,1,10000,0,0,2,1,2,2,3,43,0
2,1,120000,3,4,2,0,4,10,3,60,0
2,1,60000,3,1,2,1,3,20,3,71,0
2,1,60000,3,1,2,0,4,5,3,71,0
2,1,70000,5,1,2,1,3,20,3,67,0
2,1,20000,5,0,2,0,4,20,1,71,0
2,1,40000,2,1,2,1,2,20,1,67,0
2,2,40000,2,1,2,1,2,20,1,66,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,2,70000,2,1,2,1,2,20,1,65,0
2,2,70000,2,1,2,1,2,20,1,65,0
2,1,60000,3,1,2,1,2,20,1,63,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,0,2,2,1,60,0
2,2,80000,2,0,2,0,2,2,1,61,0
2,2,80000,2,0,2,0,2,2,1,60,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,1,70000,2,0,2,1,2,10,1,62,0
2,1,70000,2,0,2,0,2,2,1,62,0
2,1,70000,2,0,2,0,2,2,1,62,0
2,1,70000,3,0,2,0,2,2,1,62,0
2,2,70000,3,0,2,1,2,10,1,62,0
2,2,30000,0,0,2,0,2,1,1,39,0
2,1,30000,0,0,2,0,2,10,1,39,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,1,10000,4,4,2,0,2,1,3,50,0
2,1,10000,4,4,2,1,2,1,3,51,0
2,2,10000,5,3,2,0,2,1,3,52,0
2,1,10000,0,0,2,1,2,1,3,41,0
2,1,10000,0,0,2,1,2,1,3,41,0
2,1,10000,0,0,2,0,2,1,3,41,0
2,2,20000,0,0,2,0,1,10,3,41,0
2,2,20000,0,0,2,1,1,5,3,41,0
2,1,10000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,10000,0,0,2,1,2,2,3,43,0
2,2,10000,0,0,2,1,2,2,3,43,0
2,1,10000,0,0,2,0,2,1,3,43,0
2,2,10000,0,0,2,0,2,2,3,43,0
2,1,20000,0,0,2,1,2,2,3,36,0
2,2,20000,0,0,2,1,2,2,3,36,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,2,20000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,1,20000,0,0,2,0,2,1,3,45,0
2,2,20000,0,0,2,0,2,1,3,45,0
2,2,20000,2,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,0,2,2,1,62,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,2,20000,3,0,2,0,2,1,1,61,0
2,2,20000,3,0,2,0,2,2,1,61,0
2,2,20000,3,0,2,0,2,2,1,62,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,0,2,2,1,61,0
2,2,20000,3,0,2,0,2,2,1,61,0
2,2,20000,3,0,2,0,2,2,1,60,0
2,1,20000,3,0,2,0,2,1,1,60,0
2,2,20000,3,0,2,0,2,1,1,60,0
2,1,20000,3,0,2,0,2,1,1,60,0
2,1,20000,3,0,2,0,2,1,1,60,0
2,1,20000,3,0,2,0,2,2,1,60,0
2,1,20000,3,0,2,0,2,2,1,60,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,2,20000,0,0,2,0,2,2,3,43,0
2,1,10000,0,0,2,0,2,1,3,44,0
2,2,20000,0,0,2,1,2,2,3,44,0
2,2,20000,2,0,2,0,2,1,3,101,0
2,1,10000,0,0,2,0,2,1,3,45,0
2,1,10000,0,0,2,1,2,2,3,45,0
2,2,10000,0,0,2,0,2,1,3,45,0
2,2,20000,0,0,2,0,2,2,3,45,0
2,1,20000,0,0,2,1,2,2,3,45,0
2,2,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,2,20000,3,0,2,1,2,2,1,61,0
2,2,20000,3,0,2,0,2,1,1,61,0
2,1,20000,3,0,2,0,2,2,1,60,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,1,2,2,1,59,0
2,1,20000,2,1,2,0,2,1,1,59,0
2,2,20000,2,1,2,0,2,1,1,59,0
2,2,130000,0,5,2,0,4,20,2,45,0
2,1,120000,2,4,2,0,4,10,3,61,0
2,2,90000,5,0,2,1,2,20,3,69,0
2,1,120000,0,5,2,1,4,20,2,43,0
2,2,160000,3,5,2,0,4,20,2,44,0
2,1,40000,2,1,2,1,2,20,1,67,0
2,2,40000,2,1,2,0,3,5,1,64,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,70000,2,1,2,1,2,20,1,64,0
2,1,60000,3,1,2,1,2,20,1,63,0
2,2,60000,3,1,2,1,2,20,1,63,0
2,1,10000,2,1,2,1,2,10,2,71,0
2,2,10000,2,1,2,1,2,10,2,66,0
2,1,20000,2,1,2,0,3,2,2,64,0
2,1,20000,2,1,2,1,3,10,2,64,0
2,2,40000,3,0,2,1,2,10,2,63,0
2,2,40000,3,0,2,1,2,10,2,62,0
2,2,70000,2,0,2,1,2,10,1,59,0
2,2,60000,3,1,2,0,2,5,1,63,0
2,1,60000,3,1,2,0,3,5,1,63,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,1,2,10,1,60,0
2,1,70000,2,0,2,1,2,10,1,62,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,1,30000,0,0,2,0,2,10,1,37,0
2,2,10000,3,2,2,0,2,1,3,53,0
2,2,10000,4,2,2,1,2,1,3,53,0
2,2,10000,0,0,2,0,2,1,3,40,0
2,1,10000,0,0,2,0,2,1,3,41,0
2,2,10000,0,0,2,1,2,1,3,42,0
2,1,10000,0,0,2,1,2,1,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,0,2,1,3,42,0
2,1,20000,0,0,2,1,2,2,3,42,0
1,2,20000,4,0,1,1,2,10,2,72,1
1,1,40000,0,0,1,0,2,2,1,38,1
1,2,20000,4,0,1,1,2,2,2,69,1
1,2,20000,4,0,1,1,2,2,2,69,1
1,1,20000,4,0,1,1,2,10,2,69,1
1,2,20000,4,0,1,1,2,10,2,69,1
1,2,30000,3,0,1,1,2,10,2,66,1
1,2,30000,3,0,1,0,2,2,2,67,1
1,1,30000,3,0,1,1,2,10,2,66,1
1,1,30000,3,0,1,1,2,10,2,65,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,2,40000,0,0,1,1,2,10,1,41,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,2,80000,2,0,1,0,2,2,2,61,1
1,1,80000,2,0,1,1,2,10,2,61,1
1,2,80000,2,0,1,0,2,2,2,62,1
1,2,80000,2,0,1,1,2,10,2,59,1
1,1,80000,2,0,1,1,2,10,2,59,1
1,2,80000,2,0,1,0,2,2,2,59,1
1,1,10000,2,1,1,0,2,1,2,67,1
1,2,40000,0,0,1,1,1,10,1,41,1
1,2,30000,0,0,1,0,2,10,1,36,1
1,1,10000,5,0,1,1,2,10,2,71,1
1,2,40000,0,0,1,0,2,1,1,38,1
1,1,40000,0,0,1,0,2,1,1,37,1
1,2,40000,0,0,1,0,2,1,1,37,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,2,70000,2,1,1,1,2,20,1,65,1
1,1,120000,3,4,1,0,4,10,3,60,1
1,2,120000,3,4,1,0,4,10,3,60,1
1,2,170000,3,4,1,1,2,10,3,62,1
1,1,30000,4,0,1,0,2,10,1,84,1
1,1,90000,4,3,1,0,3,2,1,56,1
1,2,90000,4,3,1,0,3,2,1,56,1
1,1,10000,0,0,1,0,2,1,2,39,1
1,2,10000,1,1,1,0,0,5,2,37,1
1,2,10000,1,1,1,0,0,2,2,37,1
1,1,10000,1,1,1,0,0,2,2,38,1
1,2,10000,1,1,1,0,1,5,3,56,1
1,1,10000,1,1,1,1,1,5,3,57,1
1,1,10000,2,2,1,1,0,1,3,47,1
1,2,10000,2,2,1,1,1,1,3,49,1
1,2,70000,5,1,1,1,2,20,3,72,1
1,2,90000,4,2,1,1,2,20,3,62,1
1,2,80000,4,2,1,1,2,20,3,65,1
1,1,80000,5,2,1,0,2,5,3,65,1
1,2,90000,4,1,1,0,3,10,3,68,1
1,1,130000,4,5,1,1,4,1,2,41,1
1,1,100000,0,5,1,1,2,20,2,42,1
1,2,110000,0,5,1,1,4,20,2,45,1
1,2,30000,0,0,1,0,1,2,3,44,1
1,1,30000,0,0,1,0,1,5,3,45,1
1,2,30000,1,0,1,1,1,5,1,63,1
1,2,30000,1,0,1,1,1,5,1,62,1
1,1,20000,1,1,1,0,2,1,3,50,1
1,2,20000,2,2,1,1,0,1,3,50,1
1,1,20000,2,2,1,1,2,1,3,51,1
1,1,20000,0,0,1,0,1,5,3,38,1
1,1,20000,0,0,1,1,1,5,3,39,1
1,2,20000,0,0,1,0,1,2,3,39,1
1,2,20000,0,0,1,0,1,2,3,40,1
1,1,20000,0,0,1,1,1,5,3,41,1
1,1,40000,4,4,1,1,3,20,1,46,1
1,2,20000,4,0,1,0,2,2,2,69,1
1,2,30000,3,0,1,1,2,10,2,66,1
1,2,30000,3,0,1,0,2,2,2,65,1
1,2,40000,0,0,1,1,2,10,1,42,1
1,1,80000,2,0,1,0,2,2,2,61,1
1,1,70000,2,0,1,0,2,2,2,61,1
1,2,80000,2,0,1,1,2,10,2,60,1
1,1,10000,2,1,1,1,2,10,2,68,1
1,2,40000,0,0,1,0,1,1,1,41,1
1,1,40000,0,0,1,1,2,10,1,40,1
1,1,30000,0,0,1,1,2,10,1,36,1
1,2,30000,0,0,1,1,2,10,1,37,1
1,2,10000,5,0,1,0,2,1,2,71,1
1,1,40000,0,0,1,1,2,10,1,38,1
1,1,40000,0,0,1,0,2,1,1,38,1
1,2,40000,0,0,1,1,2,10,1,38,1
1,2,40000,0,0,1,1,2,10,1,40,1
1,2,40000,0,0,1,0,2,1,1,37,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,2,40000,2,1,1,1,2,20,1,68,1
1,1,70000,2,1,1,1,2,20,1,65,1
1,1,70000,2,1,1,1,2,20,1,65,1
1,2,70000,2,1,1,1,2,20,1,66,1
1,1,60000,3,1,1,1,2,20,1,64,1
1,1,60000,3,1,1,1,2,20,1,64,1
1,2,120000,3,4,1,1,4,10,3,60,1
1,2,120000,3,4,1,1,4,10,3,60,1
1,2,120000,3,4,1,1,4,10,3,60,1
1,1,90000,2,1,1,0,2,5,3,61,1
1,2,120000,1,3,1,1,4,10,1,55,1
1,1,70000,4,3,1,1,0,10,1,61,1
1,1,70000,3,1,1,1,0,10,1,63,1
1,1,10000,1,1,1,1,0,5,2,37,1
1,1,10000,1,1,1,0,0,2,2,39,1
1,2,10000,1,1,1,0,0,2,2,39,1
1,2,10000,1,1,1,1,1,5,3,56,1
1,1,10000,1,1,1,0,1,2,3,57,1
1,2,10000,2,2,1,1,0,1,3,47,1
1,1,10000,2,2,1,1,1,1,3,48,1
1,2,10000,2,2,1,1,1,1,3,48,1
1,1,70000,5,1,1,0,2,5,3,72,1
1,1,90000,4,2,1,1,1,5,3,62,1
1,2,100000,3,4,1,1,2,20,3,62,1
1,1,80000,4,2,1,1,2,20,3,66,1
1,1,130000,4,5,1,0,3,1,3,66,1
1,1,90000,4,1,1,1,3,10,3,68,1
1,1,90000,4,1,1,0,3,10,3,68,1
1,1,150000,3,5,1,0,4,1,3,69,1
1,1,30000,0,0,1,0,1,5,3,43,1
1,1,30000,0,0,1,0,1,2,3,43,1
1,2,30000,0,0,1,0,1,2,3,44,1
1,1,30000,0,0,1,1,1,5,3,45,1
1,1,20000,2,0,1,0,2,2,1,63,1
1,1,10000,3,3,1,1,1,1,3,49,1
1,2,20000,2,2,1,1,2,1,3,52,1
1,2,20000,2,2,1,1,2,1,3,52,1
1,2,20000,3,3,1,1,0,1,3,52,1
1,2,20000,3,3,1,1,0,1,3,53,1
1,1,20000,3,3,1,1,0,1,3,52,1
1,2,20000,0,0,1,0,1,5,3,38,1
1,1,20000,0,0,1,0,1,5,3,40,1
1,2,20000,0,0,1,0,1,2,3,40,1
1,1,20000,0,0,1,0,1,5,3,40,1
1,1,10000,1,1,1,0,0,5,2,40,1
1,2,10000,1,1,1,0,0,5,2,40,1
1,1,10000,1,1,1,1,0,5,2,37,1
1,2,10000,1,1,1,0,0,2,2,37,1
1,2,10000,1,1,1,0,0,2,2,39,1
1,1,10000,2,2,1,1,0,1,3,47,1
1,1,10000,2,2,1,1,1,1,3,48,1
1,1,70000,5,1,1,1,2,20,3,72,1
1,1,90000,4,1,1,1,3,10,3,67,1
1,1,80000,5,1,1,1,3,10,3,68,1
1,2,110000,4,5,1,1,3,20,3,67,1
1,2,170000,0,5,1,1,4,1,3,68,1
1,1,100000,0,5,1,1,2,20,2,42,1
1,1,110000,0,5,1,1,4,20,2,46,1
1,1,30000,0,0,1,0,1,2,3,46,1
1,1,30000,1,0,1,1,1,5,1,62,1
1,1,20000,2,2,1,1,0,1,3,50,1
1,1,20000,2,2,1,1,0,1,3,51,1
1,1,20000,2,2,1,1,1,1,3,51,1
1,1,20000,2,2,1,1,2,1,3,52,1
1,1,20000,3,3,1,1,0,1,3,52,1
1,2,20000,3,3,1,1,1,1,3,53,1
1,1,20000,0,0,1,0,1,2,3,39,1
1,2,40000,4,4,1,1,3,20,1,48,1
1,1,10000,5,0,1,1,4,10,2,72,1
1,1,30000,0,0,1,1,2,10,1,41,1
1,2,30000,0,0,1,1,2,10,1,41,1
1,2,30000,0,0,1,1,2,10,1,41,1
1,1,30000,0,0,1,1,2,10,1,41,1
1,1,30000,0,0,1,1,2,10,1,42,1
1,1,30000,0,0,1,1,2,10,1,41,1
1,1,40000,0,0,1,1,2,10,1,42,1
1,2,40000,0,0,1,1,2,10,1,43,1
1,1,40000,0,0,1,0,2,2,1,42,1
1,2,30000,0,0,1,0,2,2,1,42,1
1,1,30000,0,0,1,0,2,2,1,42,1
1,2,30000,0,0,1,1,2,10,1,42,1
1,2,30000,0,0,1,0,2,2,1,43,1
1,1,30000,0,0,1,1,2,10,1,42,1
1,1,80000,2,0,1,0,2,2,2,61,1
1,1,80000,2,0,1,0,2,2,2,62,1
1,1,70000,2,0,1,0,2,2,2,60,1
1,2,70000,2,0,1,1,2,10,2,61,1
1,1,80000,2,0,1,0,2,10,2,60,1
1,2,80000,2,0,1,0,2,10,2,59,1
1,2,80000,2,0,1,0,2,2,2,59,1
1,1,30000,0,0,1,0,2,2,1,42,1
1,1,40000,0,0,1,1,1,10,1,41,1
1,2,40000,0,0,1,1,2,10,1,42,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,1,30000,0,0,1,1,2,10,1,36,1
1,2,40000,0,0,1,1,2,10,1,39,1
1,1,40000,0,0,1,0,2,1,1,37,1
1,1,40000,0,0,1,1,2,10,1,40,1
1,2,70000,2,1,1,1,2,20,1,65,1
1,2,60000,3,1,1,1,2,20,1,65,1
1,1,60000,3,1,1,1,2,20,1,64,1
1,2,60000,3,1,1,1,2,20,1,65,1
1,2,120000,3,4,1,1,4,10,3,60,1
1,1,120000,3,4,1,1,4,10,3,61,1
1,2,70000,4,3,1,1,0,10,1,61,1
1,1,120000,1,3,1,1,4,10,1,56,1
1,1,70000,3,1,1,1,1,10,1,63,1
1,1,70000,2,1,1,1,2,5,1,65,1
1,1,70000,2,1,1,1,2,20,1,65,1
1,1,70000,2,1,1,1,2,20,1,65,1
1,2,60000,3,1,1,1,2,20,1,65,1
1,1,60000,3,1,1,0,2,5,1,64,1
1,2,150000,2,4,1,0,2,1,3,59,1
1,2,90000,4,3,1,1,1,10,1,55,1
1,2,70000,3,1,1,1,0,2,1,62,1
1,2,70000,3,1,1,1,0,10,1,62,1
1,2,10000,1,1,1,0,1,2,3,57,1
1,2,10000,1,1,1,0,1,2,3,57,1
1,2,10000,4,0,1,0,2,1,3,65,1
1,1,10000,2,2,1,1,1,1,3,48,1
1,1,10000,3,3,1,1,0,1,3,48,1
1,2,70000,5,1,1,1,2,5,3,72,1
1,1,70000,5,1,1,1,2,5,3,71,1
1,1,90000,3,1,1,1,2,20,3,62,1
1,1,70000,4,3,1,1,1,20,3,63,1
1,1,80000,5,1,1,0,3,10,3,67,1
1,1,110000,4,5,1,1,3,20,3,67,1
1,2,110000,0,5,1,1,4,20,2,44,1
1,1,110000,0,5,1,1,4,20,2,46,1
1,2,20000,2,0,1,0,2,2,1,63,1
1,1,30000,1,0,1,1,1,2,1,62,1
1,1,20000,2,2,1,1,0,1,3,51,1
1,2,20000,2,2,1,1,0,1,3,51,1
1,1,20000,2,2,1,1,2,1,3,51,1
1,2,20000,2,2,1,1,2,1,3,52,1
1,1,20000,3,3,1,1,1,1,3,53,1
1,1,40000,4,4,1,1,3,20,1,45,1
1,2,40000,0,0,1,0,2,2,1,37,1
1,1,40000,0,0,1,0,2,2,1,38,1
1,2,30000,0,0,1,1,2,10,1,41,1
1,2,30000,0,0,1,1,2,10,1,41,1
1,1,30000,0,0,1,1,2,10,1,42,1
1,2,30000,0,0,1,1,2,10,1,42,1
1,1,80000,2,0,1,0,2,2,2,61,1
1,1,80000,2,0,1,1,2,10,2,62,1
1,1,70000,2,0,1,0,2,2,2,61,1
1,2,80000,2,0,1,0,2,10,2,60,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,2,40000,0,0,1,1,2,10,1,40,1
1,2,30000,0,0,1,1,2,10,1,36,1
1,1,30000,0,0,1,1,2,10,1,36,1
1,2,40000,0,0,1,0,2,1,1,38,1
1,2,40000,0,0,1,1,2,10,1,40,1
1,2,40000,0,0,1,1,2,10,1,37,1
1,2,40000,0,0,1,1,2,10,1,41,1
1,1,40000,0,0,1,1,2,10,1,41,1
1,2,10000,0,0,1,1,2,1,2,41,1
1,1,10000,1,1,1,0,0,2,2,38,1
1,1,10000,1,1,1,0,0,2,2,40,1
1,2,10000,1,1,1,0,1,2,3,56,1
1,2,10000,3,3,1,1,0,1,3,48,1
1,2,10000,3,3,1,1,0,1,3,48,1
1,2,90000,4,1,1,0,2,5,3,65,1
1,1,90000,4,1,1,1,3,10,3,66,1
1,1,130000,4,5,1,0,3,1,3,66,1
1,2,110000,4,5,1,1,3,20,3,67,1
1,1,80000,5,0,1,1,2,20,3,69,1
1,2,100000,0,5,1,1,2,20,2,42,1
1,2,100000,0,5,1,1,4,20,2,46,1
1,2,110000,0,5,1,1,4,20,2,46,1
1,2,30000,0,0,1,1,2,10,1,42,1
1,2,30000,0,0,1,0,2,2,1,43,1
1,1,80000,2,0,1,1,2,10,2,62,1
1,2,80000,2,0,1,1,2,10,2,61,1
1,1,70000,2,0,1,0,2,2,2,60,1
1,1,40000,0,0,1,1,2,10,1,40,1
1,1,40000,0,0,1,0,2,1,1,36,1
1,2,40000,0,0,1,1,2,10,1,38,1
1,1,40000,0,0,1,1,2,10,1,38,1
1,2,40000,0,0,1,0,2,1,1,39,1
1,2,40000,0,0,1,0,2,1,1,38,1
1,2,40000,0,0,1,0,2,1,1,37,1
1,1,40000,0,0,1,1,2,10,1,37,1
1,2,70000,2,1,1,1,2,20,1,66,1
1,2,70000,2,1,1,1,2,20,1,65,1
1,2,60000,3,1,1,1,2,20,1,64,1
1,1,60000,3,1,1,1,2,20,1,65,1
1,2,60000,3,1,1,1,2,20,1,64,1
1,1,120000,2,4,1,1,4,10,3,59,1
1,2,70000,4,3,1,1,0,10,1,61,1
1,2,90000,4,3,1,1,3,10,1,56,1
1,2,40000,4,2,1,1,2,5,1,56,1
1,1,30000,0,0,1,0,1,2,3,44,1
1,1,30000,0,0,1,0,1,5,3,46,1
1,1,30000,0,0,1,0,1,5,3,45,1
1,1,20000,2,0,1,0,2,1,1,64,1
1,2,20000,2,2,1,1,0,1,3,50,1
1,2,20000,2,2,1,1,2,1,3,52,1
1,2,20000,3,3,1,1,1,1,3,52,1
1,2,20000,4,4,1,1,1,1,3,53,1
1,1,20000,0,0,1,0,1,2,3,41,1
1,2,30000,1,0,1,1,1,2,1,62,1
1,2,20000,2,2,1,1,0,1,3,50,1
1,1,20000,2,2,1,1,1,1,3,51,1
1,1,20000,2,2,1,1,1,1,3,52,1
1,2,20000,4,4,1,1,0,1,3,53,1
1,2,20000,4,4,1,1,1,1,3,53,1
1,2,10000,1,1,1,0,0,5,2,40,1
1,2,10000,1,1,1,0,0,5,2,40,1
1,1,10000,1,1,1,0,0,5,2,38,1
1,1,10000,1,1,1,1,0,5,2,39,1
1,2,10000,1,1,1,1,0,5,2,39,1
1,2,10000,2,2,1,1,0,1,3,47,1
1,1,10000,2,2,1,1,0,1,3,47,1
1,1,70000,5,1,1,1,2,5,3,73,1
1,2,70000,5,1,1,1,2,20,3,72,1
1,2,70000,5,1,1,0,2,5,3,72,1
1,1,170000,3,4,1,1,4,20,3,62,1
1,1,170000,5,5,1,1,4,20,3,67,1
1,2,110000,0,5,1,0,4,20,2,46,1
1,1,80000,2,0,1,1,2,10,2,61,1
1,1,70000,2,0,1,0,2,2,2,61,1
1,2,70000,2,0,1,1,2,10,2,61,1
1,2,70000,2,0,1,1,2,10,2,60,1
1,2,70000,2,0,1,1,2,10,2,60,1
1,2,70000,2,0,1,0,2,10,2,60,1
1,1,60000,0,0,1,0,2,10,1,42,1
1,2,40000,0,0,1,1,2,10,1,37,1
1,2,40000,0,0,1,0,2,1,1,37,1
1,1,40000,0,0,1,1,2,10,1,38,1
1,1,40000,0,0,1,0,2,1,1,39,1
1,1,40000,2,1,1,1,2,20,1,68,1
1,2,60000,3,1,1,1,2,5,1,64,1
1,2,90000,2,1,1,0,1,20,1,61,1
1,2,70000,3,1,1,1,1,10,1,62,1
1,2,40000,0,0,1,1,2,10,1,37,1
1,2,10000,5,0,1,0,2,2,2,72,1
1,2,40000,4,2,1,1,2,5,1,56,1
1,1,30000,0,0,1,0,1,2,3,44,1
1,2,10000,0,0,1,1,2,1,2,39,1
1,1,10000,0,0,1,1,2,1,2,39,1
1,2,10000,1,1,1,0,0,2,2,37,1
1,2,10000,1,1,1,0,0,5,2,38,1
1,2,10000,2,2,1,1,0,1,3,46,1
1,1,70000,5,1,1,1,2,20,3,71,1
1,1,70000,5,1,1,1,2,5,3,71,1
1,1,90000,3,1,1,1,2,20,3,62,1
1,1,90000,3,1,1,1,2,5,3,62,1
