countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,LatePayment
391,2820-XGXSB,1/26/2012,3435598635,11/28/2012,12/28/2012,75.82,No,12/2/2012,Electronic,4,0,0
770,6831-FIODB,5/8/2013,3437789966,4/29/2012,5/29/2012,52.26,No,6/6/2012,Paper,38,8,1
391,3598-DNURW,8/29/2012,3438246206,8/31/2013,9/30/2013,66.01,No,9/12/2013,Electronic,12,0,0
818,3568-JJMFW,1/9/2012,3442695944,5/11/2012,6/10/2012,84.39,Yes,6/7/2012,Electronic,27,0,0
406,4092-ZAVRG,5/19/2012,3453759273,12/9/2012,1/8/2013,81.27,No,12/13/2012,Electronic,4,0,0
391,6160-HCSFI,1/10/2013,3461153482,10/12/2012,11/11/2012,88.47,No,11/7/2012,Paper,26,0,0
818,6004-KITZM,9/1/2013,3470607785,4/13/2013,5/13/2013,38.6,No,5/1/2013,Paper,18,0,0
818,5875-VZQCZ,7/15/2013,3478923173,5/28/2012,6/27/2012,87.48,Yes,7/3/2012,Paper,36,6,1
406,9725-EZTEJ,3/17/2012,3480348952,4/11/2012,5/11/2012,40.03,Yes,5/8/2012,Electronic,27,0,0
770,9928-IJYBQ,3/18/2012,3480606970,5/9/2013,6/8/2013,58.83,No,6/11/2013,Electronic,33,3,1
406,8389-TCXFQ,8/24/2012,3486080032,8/23/2012,9/22/2012,63.12,No,9/22/2012,Paper,30,0,0
770,9149-MATVB,4/30/2013,3491048160,8/28/2013,9/27/2013,63.02,No,9/17/2013,Electronic,20,0,0
391,3569-VJWXS,4/9/2013,3503012790,5/14/2013,6/13/2013,43.67,No,5/29/2013,Electronic,15,0,0
391,9174-IYKOC,11/27/2012,3509509542,8/9/2013,9/8/2013,66.82,No,9/2/2013,Electronic,24,0,0
897,9883-SDWFS,7/8/2013,3510258292,6/13/2012,7/13/2012,38.06,No,7/9/2012,Paper,26,0,0
897,7654-DOLHO,4/4/2012,3511077910,10/6/2012,11/5/2012,47.44,No,11/4/2012,Electronic,29,0,0
406,5284-DJOZO,9/11/2012,3515319067,4/16/2013,5/16/2013,88.74,Yes,5/6/2013,Electronic,20,0,0
391,8820-BLYDZ,3/19/2013,3516217989,9/3/2012,10/3/2012,64.95,No,9/16/2012,Paper,13,0,0
818,6627-ELFBK,11/26/2012,3517011034,2/15/2013,3/17/2013,65.28,No,3/1/2013,Electronic,14,0,0
897,6391-GBFQJ,11/25/2013,3520423399,10/4/2013,11/3/2013,24.77,No,10/17/2013,Paper,13,0,0
391,8156-PCYBM,3/3/2012,3520663396,5/28/2013,6/27/2013,74.59,No,6/27/2013,Electronic,30,0,0
406,9322-YCTQO,4/6/2012,3523951475,11/25/2013,12/25/2013,107.04,No,12/27/2013,Electronic,32,2,1
391,6160-HCSFI,1/10/2013,3524586307,9/24/2012,10/24/2012,55.36,No,10/16/2012,Paper,22,0,0
770,7758-WKLVM,2/6/2012,3524717788,2/15/2012,3/16/2012,56.36,No,3/25/2012,Electronic,39,9,1
897,7372-CESLR,1/11/2013,3530838063,5/16/2012,6/15/2012,50.58,No,6/1/2012,Paper,16,0,0
770,0706-NRGUP,4/9/2013,3542268547,8/27/2013,9/26/2013,57.2,No,10/1/2013,Electronic,35,5,1
391,8156-PCYBM,3/3/2012,3548287166,10/7/2013,11/6/2013,63.39,No,11/3/2013,Electronic,27,0,0
391,0709-LZRJV,6/20/2013,3550686615,2/28/2012,3/29/2012,40.49,No,3/19/2012,Paper,20,0,0
770,7260-ZHAKS,6/17/2012,3556035555,5/6/2012,6/5/2012,77.53,No,6/11/2012,Paper,36,6,1
770,9323-NDIOV,7/9/2012,3556859305,7/13/2013,8/12/2013,44.48,No,8/7/2013,Electronic,25,0,0
391,7209-MDWKR,10/9/2013,3557541459,8/19/2013,9/18/2013,51.86,No,9/19/2013,Paper,31,1,1
406,3448-OWJOT,9/15/2012,3558050155,7/28/2012,8/27/2012,59.64,Yes,9/7/2012,Paper,41,11,1
770,0625-TNJFG,8/15/2013,3559978043,8/25/2013,9/24/2013,50.17,No,9/11/2013,Electronic,17,0,0
391,9014-WENVB,8/3/2013,3562071227,3/14/2013,4/13/2013,60.64,No,4/16/2013,Paper,33,3,1
406,5573-KSOIA,9/30/2013,3563628885,10/28/2013,11/27/2013,67.26,No,11/22/2013,Electronic,25,0,0
391,9014-WENVB,8/3/2013,3564452169,7/20/2013,8/19/2013,48.93,No,8/14/2013,Paper,25,0,0
406,8389-TCXFQ,8/24/2012,3575343812,5/23/2013,6/22/2013,71.65,No,6/15/2013,Electronic,23,0,0
770,9928-IJYBQ,3/18/2012,3581281649,11/29/2013,12/29/2013,54.16,No,12/26/2013,Electronic,27,0,0
770,0625-TNJFG,8/15/2013,3582527568,8/1/2012,8/31/2012,64.44,No,8/31/2012,Paper,30,0,0
897,9250-VHLWY,6/3/2013,3603372611,4/15/2013,5/15/2013,65.19,No,5/7/2013,Paper,22,0,0
391,7209-MDWKR,10/9/2013,3605319346,2/11/2012,3/12/2012,39.67,No,3/18/2012,Paper,36,6,1
897,6391-GBFQJ,11/25/2013,3619199367,10/30/2013,11/29/2013,30.47,No,11/15/2013,Paper,16,0,0
770,2687-XWAMA,4/3/2013,3621497785,12/19/2012,1/18/2013,29.64,No,1/1/2013,Paper,13,0,0
897,6391-GBFQJ,11/25/2013,3624022887,9/11/2012,10/11/2012,10.23,No,9/27/2012,Paper,16,0,0
391,0709-LZRJV,6/20/2013,3636727153,3/12/2012,4/11/2012,67.83,Yes,4/12/2012,Paper,31,1,1
406,5573-KSOIA,9/30/2013,3638200662,12/23/2012,1/22/2013,92.94,No,2/7/2013,Paper,46,16,1
897,8690-EEBEO,12/5/2012,3651082685,3/20/2012,4/19/2012,29.34,No,5/1/2012,Paper,42,12,1
391,5920-DPXLN,11/11/2012,3652831331,11/22/2013,12/22/2013,44.71,No,12/4/2013,Electronic,12,0,0
406,4651-PMEXQ,7/4/2012,3655387597,9/29/2012,10/29/2012,63.1,No,10/21/2012,Electronic,22,0,0
897,6177-VTITE,10/26/2012,3666273580,5/23/2012,6/22/2012,48.03,No,6/9/2012,Paper,17,0,0
897,0688-XNJRO,6/24/2012,3671610537,9/15/2013,10/15/2013,33.37,No,10/28/2013,Electronic,43,13,1
406,8389-TCXFQ,8/24/2012,3675527586,8/15/2013,9/14/2013,74.05,No,8/29/2013,Electronic,14,0,0
897,8942-ERSWK,1/11/2013,3679770947,1/12/2013,2/11/2013,14.09,No,1/21/2013,Electronic,9,0,0
818,7695-NKUXM,11/21/2012,3686599515,9/10/2013,10/10/2013,55.6,Yes,10/3/2013,Electronic,23,0,0
770,9149-MATVB,4/30/2013,3693108174,9/13/2013,10/13/2013,37.88,No,9/25/2013,Electronic,12,0,0
818,1604-LIFKX,3/16/2013,3693123052,4/25/2013,5/25/2013,47.82,No,6/3/2013,Electronic,39,9,1
391,0379-NEVHP,4/6/2013,3699989123,9/7/2013,10/7/2013,62.88,No,9/13/2013,Electronic,6,0,0
406,9771-QTLGZ,12/10/2012,3705856926,4/29/2013,5/29/2013,49.21,No,5/3/2013,Electronic,4,0,0
818,9181-HEKGV,10/16/2013,3706686871,4/16/2012,5/16/2012,88.84,Yes,6/18/2012,Paper,63,33,1
391,0709-LZRJV,6/20/2013,3707879583,10/30/2012,11/29/2012,70.82,No,11/29/2012,Paper,30,0,0
406,4640-FGEJI,4/4/2013,3714896459,1/11/2012,2/10/2012,84.42,No,2/8/2012,Paper,28,0,0
897,6391-GBFQJ,11/25/2013,3715216234,7/4/2013,8/3/2013,10.76,No,7/18/2013,Paper,14,0,0
897,7654-DOLHO,4/4/2012,3717676857,9/13/2012,10/13/2012,8.22,No,10/5/2012,Electronic,22,0,0
406,0783-PEPYR,11/27/2013,3720515641,11/2/2012,12/2/2012,62.27,No,12/4/2012,Paper,32,2,1
391,3569-VJWXS,4/9/2013,3723989407,12/26/2012,1/25/2013,34.86,No,1/21/2013,Paper,26,0,0
406,5164-VMYWJ,11/27/2013,3724015185,8/29/2012,9/28/2012,71.79,No,10/3/2012,Paper,35,5,1
818,5613-UHVMG,5/31/2012,3724269616,6/22/2012,7/22/2012,49.71,Yes,8/3/2012,Electronic,42,12,1
391,8820-BLYDZ,3/19/2013,3732687518,8/22/2013,9/21/2013,70.91,No,8/28/2013,Electronic,6,0,0
391,2820-XGXSB,1/26/2012,3737203878,7/8/2012,8/7/2012,81.62,No,7/13/2012,Electronic,5,0,0
391,3598-DNURW,8/29/2012,3746199110,3/30/2012,4/29/2012,58.57,No,4/24/2012,Paper,25,0,0
770,2447-JCFGW,7/31/2012,3752294245,6/19/2012,7/19/2012,55.73,No,7/21/2012,Paper,32,2,1
406,9771-QTLGZ,12/10/2012,3755391775,5/16/2012,6/15/2012,32.88,Yes,5/31/2012,Paper,15,0,0
770,7050-KQLDO,9/29/2012,3761293373,11/28/2012,12/28/2012,36.55,No,12/18/2012,Electronic,20,0,0
770,9928-IJYBQ,3/18/2012,3761658749,5/31/2013,6/30/2013,66.38,No,7/8/2013,Electronic,38,8,1
818,8887-NCUZC,1/22/2013,3769234535,6/17/2012,7/17/2012,10.73,No,7/5/2012,Paper,18,0,0
391,6160-HCSFI,1/10/2013,3773503534,12/2/2012,1/1/2013,58.05,No,12/27/2012,Paper,25,0,0
406,1447-YZKCL,8/10/2012,3775864259,8/1/2012,8/31/2012,62.66,No,9/13/2012,Paper,43,13,1
391,7329-TWKLF,11/20/2013,3776405169,5/5/2013,6/4/2013,66.46,No,5/25/2013,Paper,20,0,0
897,9286-VLKMI,2/13/2013,3787074696,3/28/2012,4/27/2012,29.7,No,4/4/2012,Paper,7,0,0
897,6296-UKEUZ,11/26/2012,3789813449,6/9/2012,7/9/2012,48.25,No,6/11/2012,Paper,2,0,0
770,2026-XLBER,11/12/2012,3795765177,6/21/2013,7/21/2013,37.13,No,7/5/2013,Electronic,14,0,0
897,0688-XNJRO,6/24/2012,3800378393,6/15/2013,7/15/2013,9.52,No,7/23/2013,Electronic,38,8,1
406,3448-OWJOT,9/15/2012,3806835104,12/11/2012,1/10/2013,59.83,Yes,1/14/2013,Electronic,34,4,1
770,0465-DTULQ,3/4/2013,3812264523,12/28/2012,1/27/2013,58.71,No,1/25/2013,Paper,28,0,0
406,9771-QTLGZ,12/10/2012,3817082781,7/25/2012,8/24/2012,29.85,Yes,8/15/2012,Paper,21,0,0
391,0379-NEVHP,4/6/2013,3819986935,3/1/2012,3/31/2012,48.65,Yes,4/17/2012,Paper,47,17,1
770,7228-LEPPM,4/30/2012,3824960117,9/27/2012,10/27/2012,35.48,No,11/9/2012,Electronic,43,13,1
770,9149-MATVB,4/30/2013,3829618241,12/5/2012,1/4/2013,42.28,No,1/6/2013,Paper,32,2,1
406,4651-PMEXQ,7/4/2012,3831133517,4/30/2012,5/30/2012,83.7,No,5/22/2012,Paper,22,0,0
406,7938-EVASK,12/15/2012,3836894738,6/13/2013,7/13/2013,58.43,No,7/14/2013,Electronic,31,1,1
406,6833-ETVHD,4/30/2012,3839625778,10/25/2013,11/24/2013,85.06,No,11/10/2013,Electronic,16,0,0
406,4632-QZOKX,3/19/2013,3840426166,2/27/2012,3/28/2012,70.89,Yes,4/13/2012,Paper,46,16,1
897,9883-SDWFS,7/8/2013,3845592498,8/17/2013,9/16/2013,45.18,No,9/20/2013,Electronic,34,4,1
770,5592-UQXSS,12/31/2012,3861006083,11/15/2013,12/15/2013,21.94,Yes,12/31/2013,Electronic,46,16,1
406,1447-YZKCL,8/10/2012,3861752292,5/5/2012,6/4/2012,55.78,No,6/12/2012,Paper,38,8,1
391,3598-DNURW,8/29/2012,3863229608,6/20/2013,7/20/2013,69.03,No,7/8/2013,Electronic,18,0,0
406,8976-AMJEO,3/3/2012,3865457806,4/3/2013,5/3/2013,90.34,Yes,5/19/2013,Electronic,46,16,1
406,2621-XCLEH,9/24/2012,3867210105,2/22/2012,3/23/2012,69.8,No,4/5/2012,Paper,43,13,1
406,8976-AMJEO,3/3/2012,3867618352,10/25/2012,11/24/2012,51.96,No,11/23/2012,Electronic,29,0,0
391,2676-DZINU,10/19/2012,3869938435,7/26/2012,8/25/2012,84.26,No,8/16/2012,Paper,21,0,0
897,0688-XNJRO,6/24/2012,3876210500,9/8/2013,10/8/2013,22.9,No,10/26/2013,Electronic,48,18,1
818,5148-SYKLB,8/28/2013,3877994257,6/18/2012,7/18/2012,58.35,Yes,8/2/2012,Paper,45,15,1
391,2820-XGXSB,1/26/2012,3878072664,5/23/2012,6/22/2012,65.25,No,5/30/2012,Electronic,7,0,0
391,3569-VJWXS,4/9/2013,3889145574,3/15/2012,4/14/2012,39.66,No,4/7/2012,Paper,23,0,0
897,0688-XNJRO,6/24/2012,3894033760,4/15/2012,5/15/2012,35.3,No,6/3/2012,Paper,49,19,1
897,9250-VHLWY,6/3/2013,3894320237,12/1/2012,12/31/2012,63.43,No,12/24/2012,Paper,23,0,0
770,9928-IJYBQ,3/18/2012,3898799509,7/3/2012,8/2/2012,45.8,No,8/7/2012,Electronic,35,5,1
406,4651-PMEXQ,7/4/2012,3901727084,4/7/2013,5/7/2013,89.06,No,4/28/2013,Electronic,21,0,0
818,5875-VZQCZ,7/15/2013,3905872436,5/27/2012,6/26/2012,70.07,Yes,7/4/2012,Paper,38,8,1
770,0706-NRGUP,4/9/2013,3910002517,11/28/2013,12/28/2013,29.37,No,12/26/2013,Electronic,28,0,0
897,0688-XNJRO,6/24/2012,3913519192,9/30/2012,10/30/2012,46.4,No,11/14/2012,Electronic,45,15,1
406,0783-PEPYR,11/27/2013,3922850581,9/17/2013,10/17/2013,72.87,Yes,11/13/2013,Paper,57,27,1
406,7938-EVASK,12/15/2012,3924052139,6/5/2013,7/5/2013,103.11,Yes,7/26/2013,Electronic,51,21,1
406,9758-AIEIK,4/23/2012,3931477108,4/29/2013,5/29/2013,65.71,No,5/15/2013,Electronic,16,0,0
770,5592-UQXSS,12/31/2012,3932416127,8/28/2013,9/27/2013,52.94,Yes,10/12/2013,Electronic,45,15,1
897,3271-YDPUJ,4/2/2013,3938548126,4/5/2013,5/5/2013,50.86,No,4/26/2013,Electronic,21,0,0
897,7372-CESLR,1/11/2013,3940788745,2/8/2012,3/9/2012,30.74,No,3/3/2012,Paper,24,0,0
391,9841-XLGBV,1/3/2013,3943254945,7/6/2013,8/5/2013,36.33,No,8/1/2013,Electronic,26,0,0
391,5196-TWQXF,6/20/2012,3944350713,10/30/2013,11/29/2013,75.06,No,11/19/2013,Electronic,20,0,0
770,0625-TNJFG,8/15/2013,3945949225,10/31/2012,11/30/2012,37.9,No,11/15/2012,Paper,15,0,0
406,9725-EZTEJ,3/17/2012,3949082624,7/8/2012,8/7/2012,107.04,Yes,8/10/2012,Electronic,33,3,1
391,1080-NDGAE,9/28/2012,3954057080,5/10/2013,6/9/2013,74.5,Yes,6/15/2013,Electronic,36,6,1
770,0706-NRGUP,4/9/2013,3958060330,5/22/2012,6/21/2012,35.02,No,6/28/2012,Paper,37,7,1
406,4640-FGEJI,4/4/2013,3960704578,5/12/2013,6/11/2013,100.16,Yes,6/22/2013,Electronic,41,11,1
406,9117-LYRCE,7/5/2013,3961518373,3/5/2012,4/4/2012,68.66,Yes,4/22/2012,Paper,48,18,1
770,6831-FIODB,5/8/2013,3961690887,1/15/2012,2/14/2012,46.28,No,2/13/2012,Paper,29,0,0
406,9758-AIEIK,4/23/2012,3969347325,3/11/2012,4/10/2012,61.19,Yes,4/21/2012,Paper,41,11,1
818,7946-HJDUR,2/21/2012,3974531546,5/4/2013,6/3/2013,43.28,No,6/4/2013,Electronic,31,1,1
391,2125-HJDLA,5/22/2012,3975362830,12/25/2012,1/24/2013,27,No,1/26/2013,Electronic,32,2,1
391,5529-TBPGK,8/9/2013,3978972752,9/28/2012,10/28/2012,86.59,No,10/30/2012,Paper,32,2,1
391,9212-BTDMX,4/22/2012,3980946112,4/11/2012,5/11/2012,63.26,No,4/26/2012,Paper,15,0,0
391,6160-HCSFI,1/10/2013,3987219947,1/7/2013,2/6/2013,69.85,No,2/8/2013,Paper,32,2,1
770,2447-JCFGW,7/31/2012,3990073198,3/28/2013,4/27/2013,11.36,No,4/21/2013,Electronic,24,0,0
818,7946-HJDUR,2/21/2012,4003153624,6/9/2012,7/9/2012,58.85,No,7/9/2012,Electronic,30,0,0
770,2447-JCFGW,7/31/2012,4003648294,4/5/2013,5/5/2013,39.24,No,4/28/2013,Electronic,23,0,0
770,9149-MATVB,4/30/2013,4004477846,10/29/2012,11/28/2012,25.83,No,11/27/2012,Paper,29,0,0
406,5284-DJOZO,9/11/2012,4016860144,3/31/2012,4/30/2012,58.56,No,4/12/2012,Paper,12,0,0
391,8156-PCYBM,3/3/2012,4023295233,3/10/2012,4/9/2012,71.8,No,4/4/2012,Electronic,25,0,0
770,9323-NDIOV,7/9/2012,4025313129,11/29/2013,12/29/2013,84.38,No,1/9/2014,Electronic,41,11,1
391,6160-HCSFI,1/10/2013,4026967253,8/30/2013,9/29/2013,69.48,No,9/17/2013,Electronic,18,0,0
897,9460-VAZGD,8/10/2013,4028893076,6/26/2013,7/26/2013,28.37,No,7/7/2013,Paper,11,0,0
897,8690-EEBEO,12/5/2012,4033537104,10/24/2013,11/23/2013,43.31,No,12/1/2013,Electronic,38,8,1
391,0187-ERLSR,7/31/2013,4037644863,3/29/2012,4/28/2012,62.68,Yes,4/25/2012,Paper,27,0,0
406,8976-AMJEO,3/3/2012,4039055586,5/21/2013,6/20/2013,97.63,No,6/14/2013,Electronic,24,0,0
897,7654-DOLHO,4/4/2012,4041763430,4/6/2012,5/6/2012,37.93,No,5/9/2012,Electronic,33,3,1
406,8976-AMJEO,3/3/2012,4041880316,4/14/2012,5/14/2012,77.9,No,5/10/2012,Electronic,26,0,0
818,5875-VZQCZ,7/15/2013,4046691560,12/30/2012,1/29/2013,81.37,Yes,2/11/2013,Paper,43,13,1
897,9460-VAZGD,8/10/2013,4047974141,9/28/2013,10/28/2013,51,No,10/15/2013,Electronic,17,0,0
406,1447-YZKCL,8/10/2012,4050934350,6/23/2012,7/23/2012,71.41,No,7/23/2012,Paper,30,0,0
770,6831-FIODB,5/8/2013,4056509011,4/11/2013,5/11/2013,74.41,No,5/8/2013,Paper,27,0,0
391,9174-IYKOC,11/27/2012,4060402287,3/2/2013,4/1/2013,60.84,No,3/23/2013,Electronic,21,0,0
406,7600-OISKG,7/19/2013,4062781273,6/6/2013,7/6/2013,63.68,Yes,7/11/2013,Paper,35,5,1
391,0187-ERLSR,7/31/2013,4063317759,9/22/2012,10/22/2012,65.26,Yes,10/11/2012,Paper,19,0,0
770,2026-XLBER,11/12/2012,4067113449,5/19/2013,6/18/2013,44.88,Yes,6/21/2013,Electronic,33,3,1
897,7654-DOLHO,4/4/2012,4071851382,11/5/2012,12/5/2012,32.36,No,12/9/2012,Electronic,34,4,1
391,5196-TWQXF,6/20/2012,4072901129,10/29/2013,11/28/2013,78.49,No,11/13/2013,Electronic,15,0,0
406,9771-QTLGZ,12/10/2012,4073224041,12/14/2012,1/13/2013,46.62,Yes,12/30/2012,Electronic,16,0,0
897,9883-SDWFS,7/8/2013,4077139866,8/8/2013,9/7/2013,62.77,Yes,9/17/2013,Electronic,40,10,1
818,2824-HJQPP,9/4/2013,4080383560,1/4/2013,2/3/2013,58.79,No,1/25/2013,Paper,21,0,0
770,0625-TNJFG,8/15/2013,4084102990,9/8/2013,10/8/2013,64.29,No,9/22/2013,Electronic,14,0,0
391,5196-TWQXF,6/20/2012,4087966475,3/29/2012,4/28/2012,60.32,No,4/19/2012,Paper,21,0,0
406,5284-DJOZO,9/11/2012,4094908034,8/22/2013,9/21/2013,70.84,No,8/26/2013,Electronic,4,0,0
770,6077-FDQRK,9/11/2012,4109648418,5/5/2012,6/4/2012,36.86,No,6/5/2012,Paper,31,1,1
406,7600-OISKG,7/19/2013,4112599163,6/1/2012,7/1/2012,66.03,Yes,7/1/2012,Paper,30,0,0
391,9841-XLGBV,1/3/2013,4114424286,3/16/2012,4/15/2012,46.25,No,4/24/2012,Paper,39,9,1
770,9323-NDIOV,7/9/2012,4119311204,6/30/2012,7/30/2012,60.13,No,8/4/2012,Paper,35,5,1
406,4640-FGEJI,4/4/2013,4120167451,7/15/2012,8/14/2012,80.69,Yes,8/26/2012,Paper,42,12,1
391,9174-IYKOC,11/27/2012,4125716174,1/26/2013,2/25/2013,56.27,No,2/18/2013,Electronic,23,0,0
770,4460-ZXNDN,6/27/2013,4125771401,5/6/2012,6/5/2012,64.4,No,6/12/2012,Paper,37,7,1
897,3271-YDPUJ,4/2/2013,4129245588,8/3/2012,9/2/2012,45.73,No,9/1/2012,Paper,29,0,0
897,9286-VLKMI,2/13/2013,4131224572,7/2/2013,8/1/2013,80.59,No,7/4/2013,Electronic,2,0,0
818,6627-ELFBK,11/26/2012,4138615040,1/11/2013,2/10/2013,66.01,No,2/1/2013,Electronic,21,0,0
818,5148-SYKLB,8/28/2013,4140763678,5/9/2013,6/8/2013,89.43,Yes,6/13/2013,Paper,35,5,1
897,9250-VHLWY,6/3/2013,4143818565,6/19/2013,7/19/2013,34.69,No,7/14/2013,Electronic,25,0,0
818,8102-ABPKQ,8/29/2013,4145307595,11/18/2012,12/18/2012,74.55,Yes,1/4/2013,Paper,47,17,1
818,5148-SYKLB,8/28/2013,4145738246,8/30/2012,9/29/2012,67.37,Yes,10/6/2012,Paper,37,7,1
818,3568-JJMFW,1/9/2012,4146703959,3/29/2013,4/28/2013,81.21,Yes,4/17/2013,Electronic,19,0,0
818,5148-SYKLB,8/28/2013,4148364406,4/19/2013,5/19/2013,74.28,Yes,5/29/2013,Paper,40,10,1
406,4640-FGEJI,4/4/2013,4151030828,4/24/2013,5/24/2013,49.64,No,5/5/2013,Electronic,11,0,0
770,9928-IJYBQ,3/18/2012,4152504148,3/5/2012,4/4/2012,66.66,No,4/6/2012,Paper,32,2,1
406,8976-AMJEO,3/3/2012,4153488634,9/14/2013,10/14/2013,69.29,No,10/8/2013,Electronic,24,0,0
391,0187-ERLSR,7/31/2013,4160638076,2/16/2013,3/18/2013,56.5,Yes,3/2/2013,Paper,14,0,0
406,9771-QTLGZ,12/10/2012,4160925882,7/26/2013,8/25/2013,41.19,Yes,8/11/2013,Electronic,16,0,0
391,5920-DPXLN,11/11/2012,4170821223,3/19/2012,4/18/2012,49.14,No,4/14/2012,Paper,26,0,0
406,8389-TCXFQ,8/24/2012,4171825761,2/25/2013,3/27/2013,88.67,Yes,3/26/2013,Electronic,29,0,0
770,7260-ZHAKS,6/17/2012,4176062876,11/26/2012,12/26/2012,61.18,No,12/22/2012,Electronic,26,0,0
391,6632-CGYHU,1/8/2013,4177855353,12/17/2012,1/16/2013,74.41,No,1/1/2013,Paper,15,0,0
406,6833-ETVHD,4/30/2012,4178322106,7/12/2013,8/11/2013,55.83,No,7/24/2013,Electronic,12,0,0
770,0706-NRGUP,4/9/2013,4182069928,6/19/2012,7/19/2012,16.78,No,7/23/2012,Paper,34,4,1
770,3993-QUNVJ,12/31/2012,4186884688,5/10/2013,6/9/2013,60.1,No,5/25/2013,Electronic,15,0,0
818,3568-JJMFW,1/9/2012,4191207150,5/5/2012,6/4/2012,82.38,Yes,6/8/2012,Electronic,34,4,1
391,0379-NEVHP,4/6/2013,4192014066,7/12/2013,8/11/2013,30.9,No,7/25/2013,Electronic,13,0,0
897,6177-VTITE,10/26/2012,4193415114,6/18/2012,7/18/2012,49.39,No,7/2/2012,Paper,14,0,0
770,2447-JCFGW,7/31/2012,4194772390,11/12/2012,12/12/2012,64.82,No,12/2/2012,Electronic,20,0,0
897,9883-SDWFS,7/8/2013,4205152845,3/2/2012,4/1/2012,26.37,No,3/30/2012,Paper,28,0,0
818,6004-KITZM,9/1/2013,4218477720,11/28/2013,12/28/2013,30.81,No,12/8/2013,Electronic,10,0,0
818,8364-UWVLM,11/10/2012,4220885855,10/31/2013,11/30/2013,87.67,Yes,12/5/2013,Electronic,35,5,1
391,8820-BLYDZ,3/19/2013,4222838361,9/11/2012,10/11/2012,74.18,No,9/15/2012,Paper,4,0,0
406,9758-AIEIK,4/23/2012,4232761255,5/7/2013,6/6/2013,59.78,No,5/21/2013,Electronic,14,0,0
406,9117-LYRCE,7/5/2013,4237427511,7/30/2013,8/29/2013,41.64,No,8/27/2013,Electronic,28,0,0
818,6627-ELFBK,11/26/2012,4240460379,5/21/2012,6/20/2012,58.64,No,6/26/2012,Paper,36,6,1
406,7245-CKNCN,6/4/2012,4240902395,3/2/2012,4/1/2012,69.13,No,3/23/2012,Paper,21,0,0
818,7946-HJDUR,2/21/2012,4242402632,5/28/2012,6/27/2012,35.32,No,6/26/2012,Electronic,29,0,0
770,7758-WKLVM,2/6/2012,4242889718,5/5/2013,6/4/2013,81.23,No,6/20/2013,Electronic,46,16,1
770,7856-ODQFO,8/5/2012,4249624347,1/20/2013,2/19/2013,56.86,Yes,2/25/2013,Electronic,36,6,1
897,6391-GBFQJ,11/25/2013,4255145592,3/23/2012,4/22/2012,18.09,No,4/8/2012,Paper,16,0,0
770,0465-DTULQ,3/4/2013,4259682376,12/18/2012,1/17/2013,22.53,Yes,1/27/2013,Paper,40,10,1
818,6627-ELFBK,11/26/2012,4259739726,3/1/2013,3/31/2013,53.65,No,3/18/2013,Electronic,17,0,0
391,9212-BTDMX,4/22/2012,4271825679,12/30/2012,1/29/2013,48.85,No,1/18/2013,Electronic,19,0,0
406,5284-DJOZO,9/11/2012,4274501664,4/13/2012,5/13/2012,81.47,No,4/21/2012,Paper,8,0,0
897,6296-UKEUZ,11/26/2012,4276703607,9/16/2012,10/16/2012,25.05,No,9/19/2012,Paper,3,0,0
897,6296-UKEUZ,11/26/2012,4293073482,5/20/2012,6/19/2012,37.27,No,5/29/2012,Paper,9,0,0
406,5573-KSOIA,9/30/2013,4294426239,12/7/2012,1/6/2013,61.7,No,1/12/2013,Paper,36,6,1
391,2125-HJDLA,5/22/2012,4297912131,2/16/2012,3/17/2012,79.21,No,3/25/2012,Paper,38,8,1
406,8976-AMJEO,3/3/2012,4303435021,12/17/2012,1/16/2013,42.45,No,12/31/2012,Electronic,14,0,0
406,9725-EZTEJ,3/17/2012,4305549852,10/6/2012,11/5/2012,60.57,Yes,10/30/2012,Electronic,24,0,0
391,7329-TWKLF,11/20/2013,4308058609,5/21/2013,6/20/2013,61.42,No,6/11/2013,Paper,21,0,0
406,9771-QTLGZ,12/10/2012,4318317513,8/17/2013,9/16/2013,64.64,Yes,9/4/2013,Electronic,18,0,0
897,8690-EEBEO,12/5/2012,4318635686,3/21/2013,4/20/2013,92.5,No,4/26/2013,Electronic,36,6,1
406,6833-ETVHD,4/30/2012,4320746005,11/27/2012,12/27/2012,70.61,No,12/18/2012,Electronic,21,0,0
391,5920-DPXLN,11/11/2012,4325243093,7/6/2012,8/5/2012,52.8,No,7/22/2012,Paper,16,0,0
770,3831-FXWYK,3/8/2013,4325495498,1/12/2013,2/11/2013,69.26,No,2/16/2013,Paper,35,5,1
770,7856-ODQFO,8/5/2012,4326179452,11/19/2012,12/19/2012,27.62,Yes,12/22/2012,Electronic,33,3,1
406,4651-PMEXQ,7/4/2012,4329916813,11/17/2012,12/17/2012,63.85,No,12/12/2012,Electronic,25,0,0
391,1080-NDGAE,9/28/2012,4336863090,1/11/2012,2/10/2012,73.06,Yes,2/6/2012,Paper,26,0,0
770,7260-ZHAKS,6/17/2012,4346922316,2/16/2013,3/18/2013,78.28,No,3/14/2013,Electronic,26,0,0
406,7600-OISKG,7/19/2013,4355586265,5/1/2013,5/31/2013,55.53,Yes,6/1/2013,Paper,31,1,1
