LoyaltyCardID,Region,Age,Bikes
17990,Europe,36,2
13772,Europe,44,2
15193,North America,47,2
25057,Pacific,47,2
11302,North America,46,2
12179,North America,77,2
27667,North America,58,2
20556,Europe,50,2
15175,North America,33,2
12709,North America,72,2
28257,North America,45,2
15457,Europe,72,2
15254,North America,33,2
24918,Pacific,37,2
25826,Pacific,41,2
17790,Europe,40,2
23422,Pacific,44,2
14822,Europe,49,2
16530,Europe,69,2
23100,Pacific,60,2
22932,Pacific,45,2
14297,North America,56,2
14722,North America,38,2
13277,North America,47,2
25955,North America,37,2
11775,North America,39,2
20983,Pacific,32,2
12854,Europe,49,2
20149,Europe,70,2
11745,North America,54,2
13292,North America,45,2
26660,Pacific,45,2
15789,Pacific,46,2
19790,Pacific,56,2
19611,Pacific,49,2
14997,Europe,37,2
26116,North America,59,2
21874,Pacific,36,2
15432,North America,34,2
13570,Europe,44,2
18288,Pacific,47,2
20253,Pacific,42,2
12033,North America,33,2
21556,Pacific,38,2
23660,Pacific,40,2
25863,North America,66,2
17873,Europe,43,2
14754,North America,55,2
20669,North America,35,2
25133,Pacific,44,2
11267,North America,43,2
22845,Pacific,37,2
26922,Pacific,34,2
27371,Pacific,41,2
18929,Pacific,57,2
11299,North America,77,2
21501,North America,61,2
24367,Pacific,38,2
17848,Europe,37,2
14477,North America,57,2
12852,Europe,34,2
29044,North America,45,2
18175,Europe,62,2
13161,North America,37,2
27669,North America,48,2
12853,Europe,49,2
28666,North America,39,2
11809,North America,45,2
22581,Pacific,33,2
13700,North America,38,2
14132,Pacific,36,2
26115,North America,59,2
12855,Europe,50,2
18307,Pacific,56,2
24661,North America,65,2
13378,North America,59,2
15595,Pacific,47,2
19073,Europe,63,2
15391,North America,52,2
22933,Pacific,50,2
15600,Pacific,44,2
16415,Europe,48,2
16411,Europe,48,2
17784,Europe,46,2
20213,Pacific,43,2
25984,North America,49,2
14590,North America,41,2
12613,Europe,37,2
18196,Pacific,39,2
14705,Europe,41,2
20828,Europe,52,2
17958,Europe,42,2
25704,Pacific,33,2
22905,Pacific,43,2
18930,Pacific,57,2
26645,North America,54,2
26286,North America,40,2
11336,Europe,45,2
17513,Pacific,57,2
26326,North America,37,2
15226,Pacific,38,2
22935,Pacific,46,2
19051,Europe,58,2
15409,North America,60,2
14902,North America,56,2
17770,Europe,55,2
16520,Pacific,36,2
26705,North America,45,2
15568,North America,55,2
11319,North America,70,2
21875,Pacific,36,2
16429,Europe,45,2
12041,North America,32,2
12050,North America,40,2
15439,Pacific,59,2
12827,Europe,47,2
25961,Pacific,56,2
13565,Europe,45,2
26656,Pacific,44,2
23423,Pacific,39,2
17789,Europe,45,2
26201,North America,39,2
25991,North America,45,2
26061,North America,48,2
29276,North America,59,2
26002,North America,45,2
19975,Pacific,42,2
19292,Europe,36,2
17715,Europe,57,2
15396,North America,46,2
12575,Pacific,33,2
15203,North America,50,2
11084,North America,55,2
27342,Pacific,36,2
15941,North America,48,2
26587,Pacific,56,2
18193,Pacific,37,2
24496,North America,35,2
27542,North America,50,2
19966,Pacific,35,2
18336,Pacific,71,2
25960,Pacific,55,2
19555,Pacific,44,2
15037,Pacific,33,2
13208,North America,67,2
23858,North America,44,2
12442,North America,55,2
24671,North America,57,2
21517,Europe,68,2
16400,Europe,40,2
15614,Europe,38,2
22579,Pacific,37,2
25865,North America,66,2
12217,Europe,51,2
11630,North America,41,2
21892,Pacific,41,2
20575,Europe,59,2
15968,North America,52,2
25713,Pacific,34,2
14098,North America,34,2
23378,North America,45,2
26537,North America,46,2
15980,North America,52,2
18737,Pacific,53,2
20913,Europe,49,2
22895,North America,53,2
22196,Pacific,51,2
19276,Europe,46,2
16517,Pacific,37,2
19874,North America,52,2
19967,Pacific,34,2
17957,Europe,42,2
11470,Europe,39,2
24913,Pacific,41,2
12255,Europe,40,2
29275,North America,59,2
25823,Pacific,39,2
12105,North America,63,2
19901,Europe,50,2
12521,Europe,38,2
18028,Europe,40,2
28247,North America,56,2
19501,Europe,45,2
20710,Europe,38,2
23525,Pacific,51,2
16533,Europe,51,2
18494,Pacific,54,2
21106,Europe,51,2
21891,Pacific,40,2
25010,Pacific,66,2
15893,North America,64,2
15778,North America,55,2
13790,Europe,47,2
25033,Pacific,58,2
15575,Pacific,33,2
22889,North America,48,2
19270,Pacific,33,2
14892,North America,58,2
13274,North America,48,2
24169,Pacific,36,2
26187,Pacific,72,2
15436,Pacific,66,2
24905,Pacific,39,2
12237,Europe,66,2
13806,Europe,48,2
26142,Pacific,52,2
19477,Europe,46,2
20712,Europe,38,2
26924,Pacific,35,2
15786,Pacific,50,2
17796,Europe,47,2
14896,North America,57,2
21877,Pacific,36,2
13177,North America,50,2
14354,North America,38,2
14636,North America,52,2
11536,North America,49,2
15591,Pacific,43,2
28076,North America,45,2
15552,North America,45,2
26276,North America,55,2
14170,Europe,44,2
15064,Europe,52,2
15491,North America,39,2
13562,Europe,43,2
22411,Pacific,34,2
18703,Pacific,40,2
11522,North America,46,2
16000,North America,75,2
14801,Europe,49,2
21384,Pacific,61,2
24242,Pacific,67,2
19958,Pacific,33,2
14449,North America,48,2
11854,North America,45,2
14461,North America,50,2
17329,Pacific,50,2
17627,Europe,38,2
16156,Pacific,43,2
18038,Europe,37,2
21545,Europe,63,2
15754,Pacific,56,2
28520,Europe,44,2
24915,Pacific,36,2
21183,Pacific,44,2
14823,Europe,49,2
11535,North America,54,2
19426,Europe,42,2
17921,Pacific,35,2
26918,Pacific,36,2
11708,North America,44,2
14253,North America,69,2
19070,Europe,62,2
27668,North America,59,2
26703,North America,50,2
13484,North America,75,2
18902,Pacific,56,2
18908,Pacific,58,2
28562,Europe,40,2
21595,North America,36,2
19797,Pacific,54,2
15185,Pacific,54,2
21508,Europe,57,2
20713,Europe,35,2
23431,Pacific,44,2
26662,Pacific,44,2
18046,Europe,39,2
28268,North America,46,2
15905,North America,62,2
25037,Pacific,57,2
11529,North America,55,2
21200,Pacific,51,2
27107,North America,42,2
16287,Europe,46,2
24459,Pacific,34,2
11537,North America,55,2
14813,Europe,49,2
14414,North America,61,2
12904,North America,38,2
26106,North America,53,2
12198,North America,60,2
21173,Pacific,45,2
20206,North America,54,2
17726,Pacific,32,2
18207,Pacific,40,2
26545,North America,35,2
19315,Europe,45,2
25990,North America,50,2
26520,North America,61,2
18183,Europe,64,2
15304,North America,68,2
26202,North America,44,2
22194,Pacific,47,2
26532,North America,44,2
15229,Pacific,50,2
20815,Pacific,34,2
15517,North America,38,2
21976,Pacific,49,2
12386,Europe,41,2
13783,Europe,45,2
23432,Pacific,44,2
15339,North America,62,2
17714,Europe,51,2
13528,Pacific,35,2
18143,Europe,68,2
17055,Pacific,32,2
19421,Europe,42,2
15200,North America,56,2
16931,Pacific,65,2
11326,North America,73,2
12211,Europe,33,2
25918,Pacific,67,2
13299,North America,51,2
17750,Europe,53,2
20720,Europe,40,2
14597,North America,47,2
27641,North America,50,2
19041,Europe,67,2
16532,Europe,40,2
13316,North America,59,2
20990,Pacific,36,2
21168,Pacific,43,2
13068,North America,33,2
13221,North America,66,2
11168,North America,44,2
20420,Pacific,62,2
19172,Europe,33,2
22407,Pacific,33,2
26708,North America,51,2
20264,Pacific,46,2
26727,North America,58,2
22233,North America,41,2
11831,North America,43,2
19593,Pacific,49,2
19451,Europe,46,2
18219,Pacific,36,2
25976,North America,45,2
15841,North America,35,2
22943,Pacific,52,2
27473,Pacific,54,2
25566,Pacific,35,2
14795,Europe,47,2
18335,Pacific,65,2
19563,Pacific,44,2
18185,Europe,65,2
13022,Pacific,65,2
14779,Europe,40,2
15181,Pacific,45,2
20052,Europe,41,2
22251,North America,36,2
20350,North America,58,2
19945,Europe,65,2
11826,North America,47,2
21359,Pacific,61,2
15642,Pacific,35,2
15876,North America,68,2
13725,North America,53,2
23209,North America,43,2
16465,Europe,38,2
15341,North America,61,2
24921,Pacific,42,2
27352,Pacific,39,2
19653,Pacific,71,2
12929,North America,44,2
18004,Europe,47,2
15288,North America,40,2
14418,North America,55,2
25901,North America,60,2
25922,Pacific,65,2
26752,Pacific,47,2
19783,Pacific,52,2
19930,Europe,59,2
17233,Pacific,37,2
28244,North America,43,2
24001,Pacific,35,2
15586,Pacific,43,2
27568,North America,48,2
22195,Pacific,57,2
11380,Europe,54,2
20999,Pacific,35,2
12546,Europe,56,2
16548,Europe,47,2
24300,Pacific,40,2
17914,Pacific,34,2
24908,Pacific,35,2
27490,Pacific,62,2
20170,Europe,52,2
12839,Europe,46,2
28031,North America,66,2
26767,Pacific,39,2
16637,Pacific,41,2
24304,Pacific,54,2
16324,Europe,32,2
19274,Europe,70,2
20048,Europe,40,2
26774,Pacific,39,2
24168,Pacific,35,2
14439,North America,47,2
27537,North America,44,2
27527,North America,35,2
13557,Europe,43,2
27498,Pacific,46,2
29201,North America,50,2
14472,North America,51,2
11515,North America,59,2
15394,North America,71,2
27075,North America,41,2
24902,Pacific,34,2
26625,North America,39,2
18272,Pacific,46,2
23651,Pacific,40,2
16169,Pacific,40,2
20283,Pacific,66,2
24485,Pacific,59,2
26096,North America,58,2
14088,North America,34,2
15538,North America,49,2
22268,North America,43,2
20448,Pacific,51,2
23433,Pacific,45,2
17793,Europe,34,2
12926,North America,46,2
15083,Europe,43,2
26632,North America,46,2
24757,North America,49,2
21955,Pacific,43,2
15986,North America,58,2
12096,North America,65,2
14894,North America,57,2
18900,Pacific,62,2
19568,Pacific,43,2
17898,Europe,72,2
21018,Europe,47,2
21002,Pacific,35,2
21071,Europe,42,2
13855,North America,34,2
14581,North America,40,2
17299,Pacific,47,2
22120,North America,59,2
13233,North America,64,2
15954,North America,38,2
27106,North America,43,2
14737,North America,58,2
24590,Pacific,39,2
26698,North America,49,2
22412,Pacific,35,2
12749,Europe,42,2
12448,North America,43,2
11492,Europe,35,2
26020,Pacific,38,2
21194,Pacific,45,2
13367,North America,66,2
28288,North America,47,2
18200,Pacific,39,2
26757,Pacific,54,2
12174,North America,51,2
16328,Europe,40,2
11810,North America,40,2
14882,North America,54,2
13917,North America,49,2
12570,Pacific,32,2
28224,North America,56,2
20922,Europe,48,2
15601,Pacific,39,2
12712,Europe,39,2
21560,Pacific,39,2
13036,Pacific,63,2
21256,Pacific,66,2
26312,North America,41,2
19903,Europe,56,2
22576,Pacific,32,2
25111,Pacific,42,2
21402,Pacific,56,2
16444,Europe,49,2
26025,Pacific,43,2
26324,North America,42,2
27489,Pacific,61,2
20711,Europe,39,2
24000,Pacific,34,2
21571,Pacific,43,2
11278,North America,49,2
15422,North America,33,2
26033,Pacific,42,2
15480,North America,41,2
12755,North America,37,2
19916,Europe,68,2
17045,Pacific,38,2
13325,North America,75,2
24249,Pacific,66,2
26055,North America,42,2
24283,Pacific,58,2
17064,Pacific,41,2
18488,Pacific,56,2
25830,Pacific,43,2
12169,North America,45,2
14555,Europe,70,2
21876,Pacific,37,2
13514,Europe,71,2
24914,Pacific,35,2
21387,Pacific,61,2
14735,North America,59,2
23137,North America,50,2
14524,Europe,34,2
13060,North America,32,2
20156,Pacific,36,2
20834,Europe,52,2
25271,Pacific,58,2
24466,Pacific,52,2
18747,Pacific,56,2
11812,North America,45,2
12768,North America,58,2
17747,Europe,52,2
22247,North America,43,2
24960,North America,67,2
23412,Pacific,44,2
14523,Pacific,65,2
26247,North America,41,2
28664,North America,44,2
12228,Europe,55,2
13419,North America,47,2
22580,Pacific,34,2
25928,Pacific,64,2
19601,Pacific,52,2
20416,Pacific,57,2
18746,Pacific,49,2
20221,Pacific,38,2
26299,North America,35,2
12013,Pacific,60,2
21985,Pacific,52,2
15843,North America,44,2
17815,Europe,45,2
15482,North America,42,2
21272,North America,38,2
26611,North America,51,2
15647,Pacific,34,2
11664,North America,43,2
20994,Pacific,33,2
26444,Pacific,42,2
13288,North America,38,2
28064,North America,41,2
22406,Pacific,35,2
14470,North America,46,2
13487,North America,75,2
15587,Pacific,38,2
16461,Europe,37,2
27295,North America,46,2
18338,Pacific,59,2
24006,Pacific,33,2
11835,North America,47,2
11617,North America,54,2
26107,North America,53,2
20628,Pacific,36,2
15350,North America,55,2
14709,Europe,36,2
15659,Europe,54,2
23542,Pacific,46,2
27521,North America,39,2
16512,Europe,71,2
15005,North America,34,2
26663,Pacific,45,2
13055,North America,37,2
21509,Europe,57,2
19786,Pacific,56,2
21886,Pacific,38,2
15321,North America,65,2
19093,Pacific,38,2
15466,North America,43,2
14041,North America,50,2
19598,Pacific,44,2
20814,Pacific,34,2
12059,North America,69,2
26152,Pacific,44,2
13348,North America,70,2
15663,Europe,53,2
14452,North America,51,2
28273,North America,57,2
25951,North America,32,2
11779,North America,41,2
15987,North America,47,2
21555,Pacific,39,2
16810,North America,61,2
14117,North America,44,2
17332,Pacific,55,2
20446,Pacific,58,2
13849,North America,41,2
15915,North America,60,2
14140,Europe,51,2
21968,Pacific,44,2
13704,North America,38,2
19057,Europe,54,2
17644,Europe,41,2
14728,North America,35,2
14365,North America,39,2
17065,Pacific,36,2
12446,North America,55,2
15309,North America,67,2
15462,Europe,69,2
15322,North America,60,2
19440,Europe,43,2
28152,North America,44,2
20569,Europe,60,2
17206,Europe,59,2
28740,Europe,40,2
16662,Pacific,56,2
21197,Pacific,41,2
21012,Europe,53,2
23995,Pacific,32,2
26539,North America,45,2
13462,North America,70,2
15908,North America,45,2
25127,Pacific,46,2
15725,Pacific,39,2
17924,Pacific,35,2
21589,North America,43,2
20818,Pacific,35,2
15994,North America,60,2
15570,North America,43,2
21873,Pacific,37,2
16554,Europe,54,2
19264,Pacific,32,2
27073,North America,35,2
21284,North America,37,2
23659,Pacific,41,2
16659,Pacific,57,2
23992,Pacific,32,2
17733,Pacific,33,2
20615,Pacific,39,2
20821,Pacific,34,2
13287,North America,49,2
11317,North America,55,2
15191,North America,38,2
12857,Europe,49,2
19560,Pacific,37,2
20841,Europe,43,2
19576,Pacific,47,2
22854,Pacific,34,2
14510,North America,45,2
11338,Europe,46,2
11705,North America,39,2
18205,Pacific,35,2
28828,North America,40,2
16445,Europe,50,2
25977,North America,39,2
26484,North America,67,2
15489,North America,44,2
14796,Europe,42,2
22713,North America,46,2
27407,North America,61,2
12774,North America,47,2
15840,North America,41,2
16268,Europe,46,2
15724,Pacific,38,2
14797,Europe,42,2
15433,North America,34,2
17096,Europe,40,2
13248,North America,61,2
25107,Pacific,38,2
14121,North America,45,2
17987,Europe,46,2
17813,Europe,49,2
12110,North America,63,2
13361,North America,66,2
14335,North America,34,2
24480,Pacific,54,2
23348,Pacific,54,2
15525,North America,43,2
14832,Europe,38,2
13243,North America,61,2
16394,Europe,40,2
24282,Pacific,57,2
20823,Pacific,36,2
22583,Pacific,35,2
26654,Pacific,43,2
12364,North America,71,2
15832,Pacific,72,2
17959,Europe,43,2
15752,Pacific,57,2
14356,North America,40,2
17761,Europe,37,2
12226,Europe,50,2
14838,Europe,35,2
23113,North America,39,2
15490,North America,45,2
17734,Pacific,34,2
19254,Europe,56,2
15944,North America,48,2
18457,Pacific,57,2
19286,Europe,53,2
17097,Europe,41,2
24342,North America,52,2
12441,North America,55,2
12764,North America,54,2
26285,North America,40,2
11410,Europe,44,2
26089,North America,51,2
22182,North America,37,2
17308,Pacific,45,2
26325,North America,37,2
12142,North America,37,2
27017,North America,46,2
19941,Europe,64,2
11541,North America,54,2
17937,Europe,52,2
13066,North America,38,2
14447,North America,49,2
11592,Europe,34,2
14975,Europe,49,2
15016,North America,33,2
26568,Pacific,52,2
15284,North America,35,2
18308,Pacific,51,2
23385,North America,46,2
12383,Europe,40,2
27452,North America,45,2
25878,North America,64,2
26320,North America,45,2
26795,Pacific,72,2
23324,Pacific,61,2
21557,Pacific,39,2
12378,Europe,33,2
17998,Europe,44,2
18694,Pacific,43,2
24604,Pacific,41,2
15395,North America,52,2
21229,Pacific,54,2
25288,North America,44,2
25964,North America,39,2
21569,Pacific,37,2
19309,Europe,44,2
22181,Pacific,42,2
19336,Europe,49,2
12479,Europe,47,2
15833,Pacific,70,2
20874,Europe,44,2
28159,North America,51,2
19506,Europe,34,2
28845,North America,44,2
23351,North America,38,2
28194,North America,54,2
18738,Pacific,44,2
13165,North America,36,2
14415,North America,55,2
24504,Pacific,71,2
26060,North America,41,2
16529,Pacific,35,2
11528,North America,50,2
19621,Pacific,54,2
23121,Pacific,56,2
24601,Pacific,34,2
22299,North America,43,2
13667,Europe,39,2
17716,Europe,56,2
14290,North America,56,2
29204,North America,49,2
14026,North America,38,2
11816,North America,37,2
13340,North America,70,2
13403,North America,60,2
26728,North America,54,2
15087,Europe,38,2
20260,Pacific,50,2
13877,North America,44,2
22954,Pacific,50,2
22942,Pacific,52,2
14448,North America,42,2
25563,Pacific,35,2
18297,Pacific,44,2
24506,Pacific,70,2
15006,North America,34,2
23593,Pacific,41,2
16260,Europe,41,2
13450,North America,46,2
17086,Europe,39,2
16160,Pacific,44,2
18490,Pacific,49,2
23074,North America,71,2
26114,North America,54,2
23417,Pacific,44,2
23331,Pacific,52,2
19504,Europe,50,2
17732,Pacific,33,2
12789,North America,56,2
16416,Europe,43,2
26301,North America,41,2
24365,Pacific,45,2
12141,North America,42,2
12841,Europe,42,2
11379,Europe,42,2
26601,North America,43,2
27296,North America,47,2
22571,Pacific,33,2
24759,North America,54,2
13025,Pacific,65,2
23421,Pacific,43,2
14650,North America,52,2
15666,Europe,37,2
13691,Europe,35,2
17978,Europe,44,2
21895,Pacific,37,2
17515,Pacific,44,2
12769,North America,58,2
27406,North America,66,2
24163,Pacific,33,2
13767,Europe,44,2
13353,North America,63,2
20832,Europe,46,2
25831,Pacific,41,2
20985,Pacific,33,2
21093,Europe,43,2
16937,Europe,45,2
13546,Europe,42,2
14022,North America,37,2
14486,North America,53,2
14137,Europe,69,2
14747,North America,51,2
17927,Pacific,35,2
19616,Pacific,50,2
17996,Europe,42,2
15425,Pacific,63,2
19957,Pacific,39,2
12584,Pacific,36,2
19310,Europe,39,2
15023,North America,33,2
13529,Pacific,35,2
19329,Europe,47,2
26330,North America,45,2
26748,Pacific,47,2
19284,Europe,49,2
13721,North America,53,2
16538,Europe,53,2
26529,North America,43,2
22953,Pacific,49,2
13907,North America,42,2
25969,North America,49,2
26694,North America,56,2
12816,Europe,41,2
13977,North America,45,2
17512,Pacific,51,2
12083,North America,67,2
26308,North America,38,2
22857,Pacific,41,2
11325,North America,73,2
15348,North America,60,2
17115,Europe,42,2
13400,North America,56,2
15055,Europe,53,2
12181,North America,76,2
22008,North America,38,2
20991,Pacific,36,2
28038,North America,65,2
17632,Europe,39,2
